time,obs_hanzhong,pred_hanzhong,err_hanzhong,obs_yangxian,pred_yangxian,err_yangxian,obs_youshui,pred_youshui,err_youshui,obs_lianghekou,pred_lianghekou,err_lianghekou,obs_shiquan,pred_shiquan,err_shiquan
2015-12-27,2.364242,2.5138395,0.1495974,4.9168878,4.1515384,-0.7653494,0.5030149,0.48197195,-0.021042973,1.5730696,1.5572329,-0.015836716,12.775721,13.5451975,0.7694769
2015-12-28,2.438011,2.425882,-0.01212883,4.7898493,4.0877523,-0.70209694,0.4852117,0.47619897,-0.009012729,1.4948485,1.538393,0.04354453,12.290494,13.079739,0.78924465
2015-12-29,2.135931,2.3501194,0.21418834,4.499506,4.032515,-0.46699095,0.46287468,0.4711426,0.008267909,1.4232385,1.5188463,0.09560776,11.781687,12.68259,0.90090275
2015-12-30,2.0082648,2.2772832,0.2690184,4.269768,3.9808764,-0.2888918,0.460186,0.46803683,0.007850826,1.38482,1.5040822,0.11926222,11.196761,12.302264,1.1055031
2015-12-31,2.0594096,2.2200942,0.16068459,4.518999,3.935721,-0.5832782,0.45452935,0.46605375,0.011524409,1.3579788,1.4882612,0.1302824,11.157085,11.978602,0.821517
2016-01-01,2.1996264,2.1599548,-0.03967166,4.65505,3.9003367,-0.75471306,0.44959837,0.46445048,0.014852107,1.3112969,1.4783382,0.1670413,11.167783,11.635379,0.46759605
2016-01-02,1.9976475,2.1093805,0.11173296,4.701796,3.8668728,-0.83492327,0.43810144,0.4606503,0.022548854,1.3190136,1.4676332,0.14861965,11.154672,11.315957,0.1612854
2016-01-03,1.9106495,2.061463,0.15081358,4.63436,3.8613954,-0.7729645,0.4011377,0.45780954,0.056671828,1.29404,1.4616933,0.16765332,11.126172,10.988853,-0.13731861
2016-01-04,1.829175,2.0050898,0.17591476,4.4733605,3.8575559,-0.6158047,0.38886502,0.45692906,0.068064034,1.26439,1.460336,0.19594598,10.837649,10.752428,-0.08522129
2016-01-05,1.8678823,1.9791503,0.11126804,4.710236,3.8538294,-0.8564067,0.37862256,0.45559892,0.07697636,1.2034905,1.4658828,0.26239228,12.53484,10.700747,-1.8340931
2016-01-06,1.800221,1.9766474,0.17642641,4.5420313,3.8487053,-0.693326,0.3681848,0.45535,0.08716521,1.168772,1.4728284,0.3040564,11.292998,10.801728,-0.49127007
2016-01-07,1.8505762,1.9803956,0.1298194,4.22175,3.8459759,-0.3757739,0.368444,0.45571306,0.08726907,1.1709461,1.478687,0.30774093,10.742333,11.065018,0.3226843
2016-01-08,2.0366585,1.9767008,-0.059957743,4.440551,3.8411307,-0.5994201,0.3620611,0.452633,0.09057188,1.1827939,1.4809446,0.29815078,11.4868765,11.100218,-0.38665867
2016-01-09,1.5982234,1.9665713,0.36834788,4.2940216,3.8351817,-0.4588399,0.34303004,0.44986027,0.10683024,1.1257429,1.4758334,0.3500905,10.678117,11.001991,0.32387447
2016-01-10,1.3867576,1.955939,0.56918144,3.485344,3.862885,0.37754107,0.35879156,0.45589882,0.09710726,1.1007786,1.4764402,0.3756616,9.3697405,10.893817,1.5240765
2016-01-11,1.4497643,1.9489553,0.49919105,3.6965623,3.9088244,0.21226215,0.45489687,0.47628528,0.021388412,1.2644165,1.5051484,0.24073195,9.661518,10.821337,1.1598186
2016-01-12,1.4424284,1.9422281,0.49979973,4.069488,3.920239,-0.14924908,0.47167748,0.4824359,0.01075843,1.2921884,1.51056,0.21837163,10.979876,10.752142,-0.22773361
2016-01-13,1.2543554,1.935008,0.6806526,3.196084,3.9052153,0.70913124,0.34876725,0.47336683,0.124599576,1.0587575,1.5004909,0.44173336,9.379536,10.682903,1.3033676
2016-01-14,1.1998255,1.929311,0.7294855,2.7705357,3.8843012,1.1137655,0.34956974,0.46695015,0.11738041,1.126112,1.492738,0.36662602,8.01187,10.622786,2.6109152
2016-01-15,1.2836497,1.9246967,0.641047,3.0910769,3.86549,0.7744131,0.4643963,0.45927805,-0.005118251,1.4035563,1.479933,0.07637668,8.625522,10.577147,1.9516249
2016-01-16,1.2053804,1.9222381,0.7168577,3.169167,3.8500166,0.68084955,0.3237252,0.45059103,0.12686583,0.98036134,1.463728,0.4833666,8.5341215,10.561085,2.0269632
2016-01-17,1.1308746,1.9192569,0.7883823,2.7327566,3.8369718,1.1042151,0.2973118,0.4448365,0.14752468,0.90026236,1.4527314,0.552469,8.62851,10.540323,1.9118128
2016-01-18,1.0661886,1.9152784,0.84908986,2.747134,3.8259702,1.0788362,0.29027593,0.4416576,0.15138167,0.8977562,1.4468746,0.5491184,7.7728405,10.503433,2.7305927
2016-01-19,1.0577304,1.9124136,0.85468316,2.8668473,3.867395,1.0005476,0.36135954,0.4668039,0.10544437,1.0718215,1.494961,0.42313957,8.104652,10.602754,2.4981012
2016-01-20,1.3623118,1.9463665,0.5840547,3.1741977,3.9803276,0.80612993,0.44798863,0.4980593,0.050070673,1.2466917,1.5268526,0.2801609,10.278533,10.947045,0.66851234
2016-01-21,1.9602439,1.9674885,0.007244587,4.056898,4.001828,-0.055069923,0.42579305,0.50304914,0.07725608,1.244775,1.5878379,0.34306288,10.278845,10.989665,0.7108202
2016-01-22,1.8622196,1.9679837,0.10576415,4.31631,3.986188,-0.330122,0.4561099,0.48620895,0.030099034,1.4222136,1.5733511,0.15113759,10.279692,10.84401,0.56431866
2016-01-23,1.1615164,1.9463539,0.7848375,3.5089965,3.9508867,0.44189024,0.27613246,0.46670276,0.1905703,0.84051454,1.5252082,0.6846937,8.547032,10.685361,2.1383286
2016-01-24,0.93477106,1.9260049,0.9912338,2.5301054,3.9140968,1.3839915,0.25886068,0.4538058,0.19494513,0.77982426,1.4848695,0.7050452,6.9168005,10.573782,3.6569815
2016-01-25,0.8744309,1.9129379,1.038507,2.1784878,3.8828816,1.7043939,0.27189443,0.4458689,0.17397448,0.7832688,1.4615176,0.67824876,6.4042997,10.504711,4.1004114
2016-01-26,0.85640585,1.9064226,1.0500168,1.973455,3.8574452,1.8839903,0.26865733,0.43992993,0.1712726,0.9224092,1.4496205,0.5272113,6.2825017,10.462214,4.179713
2016-01-27,0.8604729,1.9080994,1.0476265,1.9717398,3.8452988,1.873559,0.2543007,0.43675888,0.18245816,0.7836385,1.4413009,0.6576624,6.0458207,10.430326,4.3845057
2016-01-28,0.9660282,1.9731374,1.0071092,2.2864506,3.8801827,1.5937321,0.24833341,0.43512875,0.18679534,0.7465085,1.438415,0.6919066,5.9490523,10.405483,4.456431
2016-01-29,1.4605918,1.9855411,0.5249493,3.9887748,3.886498,-0.1022768,0.27045903,0.43318018,0.16272116,0.7910445,1.4356134,0.6445689,7.437579,11.324669,3.8870897
2016-01-30,0.99498904,1.9541793,0.95919025,3.1746984,3.8856711,0.7109728,0.31871212,0.45990348,0.14119136,0.75408983,1.4380682,0.6839783,9.334404,11.794962,2.460558
2016-01-31,1.1748042,2.4298818,1.2550776,2.9372685,4.999137,2.0618684,0.37441823,0.4864478,0.11202958,0.92099965,1.4945028,0.57350314,9.729286,23.350018,13.620731
2016-02-01,1.8846772,2.6470642,0.76238704,5.519075,5.500524,-0.018550873,0.3354494,0.48451692,0.14906752,1.1318479,1.6346085,0.50276065,16.666248,49.587482,32.921234
2016-02-02,2.1040905,2.5875185,0.483428,5.675455,5.367153,-0.30830193,0.3277504,0.46826163,0.14051121,1.2402163,1.6435988,0.40338254,14.685935,62.702843,48.016907
2016-02-03,1.2937806,2.4472642,1.1534836,4.8924465,5.08652,0.19407368,0.25126827,0.45136517,0.2000969,0.89766,1.5975816,0.6999216,11.415222,51.99608,40.580856
2016-02-04,1.3081551,2.4839246,1.1757696,3.6535888,4.832366,1.1787772,0.23960315,0.4416757,0.20207255,1.0849738,1.5422785,0.45730472,10.746428,41.32998,30.583551
2016-02-05,3.4660134,2.436916,-1.0290973,5.1760325,4.6310816,-0.54495096,0.29881993,0.43547335,0.13665342,1.4562333,1.4931121,0.036878824,11.812191,34.01624,22.204048
2016-02-06,1.5769556,2.2535698,0.6766143,7.094207,4.4704914,-2.6237154,0.2297196,0.43005714,0.20033754,0.7940936,1.4612103,0.66711664,13.796692,29.01474,15.218048
2016-02-07,1.0270019,2.1301737,1.1031718,5.0918226,4.3452344,-0.74658823,0.20901832,0.42614678,0.21712846,0.7491895,1.4395275,0.690338,11.350107,25.435652,14.085545
2016-02-08,1.1562028,2.0766969,0.9204941,6.0981393,4.2410274,-1.8571119,0.20702569,0.42372394,0.21669824,0.88729274,1.4301801,0.54288733,10.541625,22.74829,12.206664
2016-02-09,1.5332417,2.059582,0.52634025,7.7390995,4.158232,-3.5808673,0.20648918,0.42190358,0.2154144,0.78180826,1.4209158,0.6391076,11.449588,20.664677,9.215089
2016-02-10,2.3386168,2.0471377,-0.2914791,8.216958,4.0865736,-4.1303844,0.19929774,0.4211646,0.22186686,0.7338306,1.4165676,0.682737,12.161998,18.993721,6.831723
2016-02-11,1.8948662,2.056962,0.16209579,6.535493,4.0330777,-2.5024152,0.19785903,0.42161456,0.22375552,0.9518287,1.4829772,0.53114843,13.007944,26.82092,13.812977
2016-02-12,4.208402,2.677985,-1.5304172,5.879648,4.6005783,-1.2790699,0.3501857,0.4842776,0.13409191,2.131653,2.997116,0.865463,22.857038,74.3724,51.515358
2016-02-13,8.068238,2.8757527,-5.192486,11.507176,4.7772193,-6.729957,0.47805142,0.49028948,0.0122380555,2.4383109,3.3066397,0.8683288,46.200577,143.34091,97.140335
2016-02-14,2.808266,2.684855,-0.12341094,11.064938,4.679258,-6.3856797,0.24588808,0.47626185,0.23037377,0.8132119,2.829651,2.0164392,25.613829,122.877365,97.263535
2016-02-15,2.3786685,2.4639971,0.08532858,5.4486327,4.5152416,-0.9333911,0.35715765,0.4570263,0.099868655,0.9010831,2.3856483,1.4845651,12.008479,84.11255,72.10407
2016-02-16,4.0782237,2.2944474,-1.7837763,5.70238,4.355213,-1.347167,0.32236674,0.43961266,0.11724591,1.5357039,2.1091232,0.57341933,12.246171,60.622494,48.376324
2016-02-17,3.3225136,2.6794593,-0.64305425,7.256158,4.943516,-2.312642,0.24043256,0.43426996,0.1938374,1.5028231,1.9361129,0.43328977,14.066495,50.32165,36.255157
2016-02-18,4.2161837,3.1174269,-1.0987568,7.4190073,5.1790447,-2.2399626,0.45453396,0.5151367,0.060602754,2.0770974,2.295954,0.21885657,19.38554,42.84204,23.456501
2016-02-19,9.594128,3.2822342,-6.3118935,12.456458,5.046036,-7.4104223,0.8735579,0.5192914,-0.35426652,4.22606,2.2917826,-1.9342773,35.40998,36.29366,0.88367844
2016-02-20,8.730585,2.8507514,-5.8798337,14.9510565,4.7995415,-10.151515,0.29550424,0.4828135,0.18730927,2.1393898,2.0529034,-0.08648634,29.29624,31.13485,1.8386097
2016-02-21,10.974267,10.548164,-0.42610264,19.714565,16.916689,-2.7978764,0.92880905,1.7760465,0.84723747,2.0485036,3.6173196,1.568816,37.410484,64.84745,27.436966
2016-02-22,21.970922,34.707687,12.736765,62.712227,57.091362,-5.620865,1.2900016,2.235116,0.9451144,3.69109,6.049824,2.3587341,112.28087,163.25897,50.978104
2016-02-23,21.132853,43.534447,22.401594,83.20343,68.81199,-14.391441,1.465636,1.9065845,0.4409485,6.677404,5.8142014,-0.8632026,122.18571,152.87585,30.690147
2016-02-24,37.193794,39.984722,2.790928,78.58,52.956993,-25.623009,2.5220861,1.4334824,-1.0886037,4.506023,4.263249,-0.24277401,110.13597,105.83908,-4.2968903
2016-02-25,62.16974,30.232334,-31.937405,94.501015,38.040924,-56.46009,1.6442747,1.1496689,-0.49460578,2.8480039,3.3125868,0.46458292,110.29979,75.41659,-34.8832
2016-02-26,60.952595,21.357775,-39.59482,106.615845,28.093725,-78.52212,2.078351,0.9383594,-1.1399916,2.339999,2.7759418,0.4359429,133.25368,57.066742,-76.186935
2016-02-27,40.138824,15.747944,-24.39088,89.12455,22.037111,-67.08744,0.6885592,0.7977499,0.1091907,1.9602501,2.471432,0.51118183,123.43273,45.953087,-77.479645
2016-02-28,24.305231,12.561016,-11.744215,57.805473,18.112219,-39.693253,0.53657687,0.7174306,0.18085372,1.9015157,2.2798252,0.3783095,92.44946,38.60481,-53.844654
2016-02-29,16.589958,10.580338,-6.0096207,36.95373,15.354681,-21.59905,0.5565356,0.6682477,0.1117121,1.6038363,2.1441278,0.54029155,63.189766,33.34854,-29.841225
2016-03-01,12.684335,9.128715,-3.5556202,26.597446,13.298176,-13.299271,0.5561619,0.6336651,0.077503204,1.5181701,2.0336473,0.5154772,46.21398,29.42568,-16.788301
2016-03-02,10.231988,7.976406,-2.2555819,21.246225,11.706277,-9.539948,0.5344564,0.600724,0.06626761,1.4847257,1.9423676,0.45764184,38.81125,26.348938,-12.462311
2016-03-03,8.66903,7.037284,-1.6317463,17.4863,10.444651,-7.041649,0.5090846,0.57175195,0.06266737,1.4226644,1.8588026,0.43613815,33.77051,23.949883,-9.820629
2016-03-04,7.6323776,6.263624,-1.3687534,15.452007,9.4264765,-6.025531,0.51966166,0.5420705,0.022408843,1.597666,1.8203518,0.22268581,29.361782,22.11178,-7.250002
2016-03-05,6.25881,5.6180534,-0.6407566,14.429483,8.589614,-5.8398695,0.5001348,0.5173303,0.017195463,2.167252,1.7535949,-0.4136572,28.72396,20.485537,-8.238424
2016-03-06,5.1328974,5.081587,-0.05131054,11.61519,7.8849945,-3.730195,0.46374115,0.4910961,0.027354956,1.3629477,1.678093,0.31514525,23.697258,18.957369,-4.739889
2016-03-07,4.5734076,4.6755686,0.10216093,10.023735,7.769087,-2.2546482,0.6215675,0.5149102,-0.10665727,1.226321,1.621021,0.39470005,19.777534,17.668407,-2.109127
2016-03-08,6.235125,4.334747,-1.9003782,14.083718,7.489912,-6.5938063,1.1134498,0.49824336,-0.6152065,1.2419784,1.5741081,0.33212972,22.891037,16.648201,-6.242836
2016-03-09,5.0719333,3.9797025,-1.0922308,12.648145,7.0618954,-5.5862494,0.5681497,0.47608322,-0.09206647,1.2448623,1.5422957,0.29743338,25.251549,15.779217,-9.472332
2016-03-10,4.320943,3.6624951,-0.65844774,9.864975,6.583232,-3.281743,0.49895757,0.44589362,-0.05306396,1.1293721,1.5023718,0.37299967,21.134346,14.982767,-6.151579
2016-03-11,3.7985845,3.6513734,-0.14721107,8.294263,7.9380903,-0.35617256,0.45228988,0.4355561,-0.016733766,1.2781649,1.5299065,0.25174165,24.709755,26.723156,2.013401
2016-03-12,4.8362594,3.543754,-1.2925053,9.034533,8.05659,-0.97794247,0.44978556,0.42158717,-0.028198391,1.7216437,1.5389957,-0.18264794,47.098705,45.143776,-1.9549294
2016-03-13,3.5137653,3.4368248,-0.07694054,11.181895,7.5632133,-3.618682,0.40038425,0.41798916,0.017604917,2.4035206,1.5220833,-0.8814373,28.070663,41.390556,13.319893
2016-03-14,4.871588,3.18827,-1.6833181,7.768136,6.9893527,-0.7787833,0.37742692,0.4218046,0.044377685,1.1879392,1.4643688,0.27642965,17.874973,33.93277,16.057796
2016-03-15,3.437789,2.9380562,-0.49973273,10.136954,6.38637,-3.7505841,0.35648793,0.44258273,0.0860948,0.951558,1.4460387,0.49448073,18.243711,28.232828,9.989117
2016-03-16,3.7027254,2.8124993,-0.8902261,6.8557253,5.673926,-1.1817994,0.37291744,0.4278447,0.05492726,0.9110236,1.4312451,0.5202215,15.504856,23.667435,8.162579
2016-03-17,7.2259245,2.7545145,-4.47141,9.935235,8.519805,-1.4154301,0.3790268,0.43471017,0.055683374,1.0190241,1.4578679,0.43884373,21.584854,27.474604,5.8897495
2016-03-18,4.653136,2.5471215,-2.1060143,15.931261,9.572775,-6.358486,0.41048062,0.43493086,0.024450243,1.0661767,1.4604723,0.3942957,34.638535,30.156488,-4.482046
2016-03-19,2.6675699,2.3389182,-0.32865167,8.722485,8.953541,0.23105621,0.5629468,0.4325269,-0.13041991,0.83394825,1.448111,0.6141628,20.67597,27.753464,7.0774937
2016-03-20,3.4538574,2.596872,-0.85698533,6.5437365,8.04618,1.5024433,0.85401535,0.4366195,-0.41739586,0.91256833,1.4496408,0.5370724,14.683788,24.601513,9.917725
2016-03-21,13.89877,3.2007327,-10.698038,13.024522,8.013512,-5.01101,0.9086392,0.45864463,-0.44999456,1.3147919,1.4783864,0.16359448,17.567158,21.963245,4.3960876
2016-03-22,10.902971,8.084417,-2.818554,26.82041,17.511112,-9.309298,1.2210653,0.85545266,-0.36561263,2.6851716,2.251311,-0.43386054,42.18956,39.109306,-3.0802536
2016-03-23,13.145775,14.222614,1.0768394,35.959713,37.52991,1.570198,1.4139631,0.89322126,-0.5207418,4.946924,2.489376,-2.4575481,97.59858,81.179825,-16.418755
2016-03-24,9.895346,12.564941,2.6695957,41.039967,43.531143,2.4911766,0.65848875,0.78986454,0.13137579,1.8883278,2.2657971,0.3774693,79.64664,87.02594,7.379303
2016-03-25,11.394882,25.720987,14.326105,39.87996,59.618114,19.738155,1.1838176,1.2476304,0.06381273,1.9287889,2.2093735,0.28058457,65.449425,95.34908,29.899658
2016-03-26,35.251396,57.02124,21.769844,99.44493,96.14297,-3.3019638,2.5233023,1.1777892,-1.3455131,3.322133,2.0439873,-1.2781458,158.1462,90.284355,-67.86184
2016-03-27,23.731752,48.021988,24.290236,124.25974,86.314186,-37.945557,0.70402,0.9188304,0.21481037,1.3028448,1.8501472,0.5473025,186.55135,74.41776,-112.13358
2016-03-28,14.707761,35.672623,20.964863,66.97737,61.689476,-5.287895,0.3296336,0.7331034,0.4034698,1.2866774,1.8280873,0.54140997,130.27791,60.06908,-70.20883
2016-03-29,15.64653,28.745575,13.099045,53.229065,47.878777,-5.3502884,0.30906114,0.6358055,0.32674435,2.2316053,1.7902119,-0.44139338,132.44211,48.331856,-84.11025
2016-03-30,13.120951,21.530964,8.410013,67.32268,35.225098,-32.09758,0.33851966,0.5845276,0.24600795,1.9916968,1.6939666,-0.2977302,141.01173,39.923607,-101.08813
2016-03-31,10.35657,16.059803,5.703233,46.653904,26.73938,-19.914524,0.33779618,0.54843414,0.21063796,0.8897244,1.6026497,0.7129253,105.291306,33.885128,-71.40617
2016-04-01,7.3394794,12.52564,5.18616,26.662056,21.259,-5.403055,0.25949582,0.5176778,0.25818196,0.6974888,1.5379503,0.8404615,65.98586,29.42954,-36.55632
2016-04-02,5.9338202,10.245482,4.311662,18.986673,17.535967,-1.4507065,0.42751828,0.5352243,0.10770604,1.1364632,1.5599356,0.4234724,46.71508,26.210955,-20.504126
2016-04-03,6.1827817,8.630072,2.44729,20.538641,15.128996,-5.409645,1.2980309,0.58332276,-0.7147081,2.5683625,1.7411141,-0.82724833,44.244835,23.642664,-20.60217
2016-04-04,5.9099402,7.423732,1.5137916,24.263847,13.266991,-10.996857,0.99905086,0.5531579,-0.44589293,3.6423917,1.7225041,-1.9198875,50.401604,21.539852,-28.861752
2016-04-05,5.9585605,6.5008783,0.54231787,17.566858,11.684726,-5.8821325,0.6645571,0.51541865,-0.14913845,1.6580153,1.7068892,0.0488739,40.948486,34.57487,-6.3736153
2016-04-06,10.309725,5.758595,-4.55113,21.204756,10.3813095,-10.823446,0.738992,0.4682939,-0.27069807,3.6276913,1.646699,-1.9809923,56.2193,56.307602,0.08830261
2016-04-07,6.4121103,5.111221,-1.3008895,23.075686,9.309629,-13.766056,0.2619284,0.4286726,0.1667442,1.7332072,1.5368159,-0.19639134,48.238968,51.294754,3.0557861
2016-04-08,4.1711435,4.7209773,0.5498338,13.65262,8.672782,-4.9798384,0.6979555,0.6280023,-0.0699532,1.0765553,1.4839537,0.40739846,30.71103,41.228664,10.517635
2016-04-09,9.024277,4.384509,-4.6397676,18.700748,8.053209,-10.647539,2.18479,0.64763796,-1.5371519,2.7795527,1.4448984,-1.3346543,33.467815,33.744553,0.2767372
2016-04-10,5.319171,3.985568,-1.3336029,21.65799,13.941343,-7.716646,1.5454853,1.7089696,0.16348433,7.638136,5.98249,-1.6556458,52.57503,63.135612,10.560581
2016-04-11,4.8301144,3.6409912,-1.1891232,18.800955,19.129642,0.32868767,3.0934877,1.7001963,-1.3932915,19.174147,12.17541,-6.9987364,85.3806,140.2913,54.910706
2016-04-12,4.405828,3.3685951,-1.0372329,18.03907,17.514713,-0.52435684,0.7684059,1.327405,0.55899906,3.694026,8.496159,4.8021326,42.094013,129.86041,87.7664
2016-04-13,13.071772,14.550647,1.4788752,19.797504,33.112522,13.315018,1.8278334,2.2016551,0.37382174,4.7036366,9.270391,4.566755,43.74364,153.94737,110.203735
2016-04-14,92.06556,59.308323,-32.757236,94.88431,70.493195,-24.391113,3.5503302,2.0058358,-1.5444944,9.244741,8.076622,-1.1681194,124.45311,209.24675,84.79364
2016-04-15,86.45394,76.62523,-9.828712,193.30548,116.82538,-76.4801,4.204586,5.0854278,0.88084173,29.213633,30.369432,1.1557999,263.339,292.11496,28.77597
2016-04-16,134.92233,78.50525,-56.417084,211.79802,169.34933,-42.448685,9.424121,7.514265,-1.9098558,86.64589,90.80258,4.1566925,531.48083,519.91235,-11.568481
2016-04-17,111.68024,59.40952,-52.270718,247.84755,138.20842,-109.63913,3.312954,4.876924,1.5639701,63.506172,63.06418,-0.4419937,490.80765,445.63376,-45.17389
2016-04-18,52.728096,40.348717,-12.379379,155.04088,89.033356,-66.00752,2.8001854,3.0852962,0.2851107,31.761677,30.985195,-0.7764816,353.0895,290.03925,-63.050262
2016-04-19,26.927877,27.627703,0.6998253,72.20229,61.914013,-10.2882805,3.1285548,2.7851312,-0.3434236,19.744658,18.516632,-1.2280254,198.94214,205.95294,7.010803
2016-04-20,22.007656,20.661118,-1.3465385,48.47622,43.724113,-4.7521057,4.335655,2.3227062,-2.012949,16.845001,14.148033,-2.696968,136.88457,176.23996,39.355392
2016-04-21,19.058771,16.174213,-2.8845577,40.245384,32.39296,-7.8524246,2.3753767,1.9239752,-0.45140147,14.337575,10.98605,-3.3515253,116.803185,158.62265,41.819466
2016-04-22,18.613857,20.07768,1.4638233,34.55359,34.273125,-0.28046417,2.4901924,1.9908836,-0.49930882,14.850291,14.32613,-0.52416134,96.79709,157.76457,60.967484
2016-04-23,26.786873,25.869755,-0.9171181,48.448246,37.946095,-10.5021515,3.543284,1.8868468,-1.6564372,26.275127,18.120728,-8.1544,139.66231,166.15767,26.495361
2016-04-24,16.534182,21.13696,4.6027775,47.94051,31.809727,-16.130783,2.2418902,1.6083624,-0.63352776,15.442686,13.570027,-1.8726587,122.56952,147.03206,24.46254
2016-04-25,11.0931425,15.9320965,4.838954,29.111631,25.119581,-3.9920502,1.450928,1.3619049,-0.08902311,11.064831,9.944584,-1.1202469,80.17768,117.46151,37.28383
2016-04-26,9.880385,12.70167,2.8212843,23.669434,20.30486,-3.3645744,1.3122358,1.1961803,-0.11605549,9.442,7.857503,-1.5844975,66.589676,121.69639,55.106712
2016-04-27,13.215994,10.439576,-2.7764177,22.527092,16.871655,-5.6554375,1.3361347,1.0794559,-0.25667882,8.4994335,6.543172,-1.9562616,72.4282,136.16983,63.74163
2016-04-28,7.919318,8.72837,0.8090515,22.088655,14.324163,-7.764492,1.1377573,0.9842471,-0.15351021,7.341151,5.599579,-1.7415724,58.177372,114.993515,56.816143
2016-04-29,5.4465265,7.4449997,1.9984732,15.198858,12.393755,-2.8051033,0.98397124,0.9015093,-0.08246195,6.0412893,4.8866587,-1.1546307,45.344307,88.106636,42.76233
2016-04-30,4.549417,6.4590535,1.9096365,12.679187,10.897201,-1.7819862,0.857054,0.8315555,-0.02549851,5.143175,4.34316,-0.800015,36.584873,67.76585,31.180973
2016-05-01,4.0658383,5.7065635,1.6407251,11.137716,9.713392,-1.424324,0.7765609,0.76835394,-0.008206964,4.568317,3.9285946,-0.63972235,31.06068,53.733803,22.673122
2016-05-02,4.7692037,5.097502,0.32829857,11.199358,8.762959,-2.4363995,0.70301795,0.7155317,0.012513757,4.405324,3.5736856,-0.83163834,28.37041,44.131462,15.761051
2016-05-03,3.7116365,4.591706,0.88006926,11.105386,7.979086,-3.1262999,0.6198338,0.6661866,0.046352744,3.5581903,3.2683296,-0.28986073,27.190794,37.280327,10.089533
2016-05-04,2.566396,4.171931,1.6055348,6.3489733,7.327482,0.97850895,0.5559238,0.6221787,0.066254854,2.981342,2.9971023,0.015760183,21.021402,32.14101,11.119608
2016-05-05,5.060484,8.218879,3.1583948,5.640199,9.698942,4.058743,2.9331102,2.498745,-0.43436527,10.001023,7.2419167,-2.7591066,21.725605,33.440838,11.715233
2016-05-06,30.487682,36.687447,6.1997643,26.971865,18.14773,-8.824135,10.664147,4.6908507,-5.9732966,29.657616,16.017855,-13.639761,78.99367,50.596806,-28.396862
2016-05-07,69.43116,124.06035,54.62919,90.74937,51.230896,-39.51847,4.2946224,5.2517986,0.9571762,20.731857,22.44933,1.7174721,154.89919,124.9762,-29.922989
2016-05-08,80.18267,152.2951,72.112434,177.53546,96.06393,-81.471535,5.0032525,3.3952694,-1.6079831,28.848145,22.37343,-6.4747143,281.72644,234.75145,-46.97499
2016-05-09,46.809128,98.798416,51.98929,144.02592,88.43611,-55.589813,2.7959173,2.3702123,-0.42570496,17.62261,16.557013,-1.0655975,253.92719,192.50865,-61.418533
2016-05-10,26.9466,53.38664,26.440039,75.75694,63.056786,-12.700157,2.5046237,1.8731136,-0.63151,12.829046,11.738879,-1.090167,156.66386,128.11241,-28.551453
2016-05-11,18.306356,33.725254,15.418898,50.18533,63.91134,13.726009,3.3317823,3.2565703,-0.075212,12.620151,13.109868,0.48971748,105.849625,127.04158,21.191956
2016-05-12,28.043451,27.746794,-0.29665756,88.66943,174.77473,86.1053,9.359792,10.8134365,1.4536448,26.359104,29.411757,3.0526524,163.63206,167.25812,3.6260529
2016-05-13,37.108128,28.678314,-8.429813,172.61021,452.50415,279.89392,22.47163,35.91059,13.438961,70.43833,92.294876,21.856544,333.3716,233.62506,-99.74655
2016-05-14,89.7106,75.956314,-13.754288,289.01422,832.8239,543.8097,51.339382,78.426506,27.087124,196.18774,243.05768,46.869934,709.0486,697.3413,-11.707275
2016-05-15,186.16504,169.93983,-16.225204,631.8292,885.74347,253.91425,79.05293,84.67267,5.6197357,359.0989,317.193,-41.905914,1950.1063,1606.522,-343.58435
2016-05-16,130.60017,131.8236,1.2234192,488.8111,417.62692,-71.18417,35.342377,38.29882,2.9564438,140.19911,139.48642,-0.71269226,1540.5427,1161.2755,-379.2672
2016-05-17,56.199,71.84302,15.644016,197.07925,160.59866,-36.48059,13.531371,15.030272,1.4989004,44.838387,48.81766,3.9792747,644.7905,569.41437,-75.37616
2016-05-18,28.50231,40.811264,12.308954,82.55736,77.467514,-5.0898438,7.252859,7.674534,0.42167473,22.553246,23.60898,1.0557346,272.31143,290.3247,18.013275
2016-05-19,22.626501,32.10454,9.478041,49.099667,53.27529,4.175625,5.392833,5.7857714,0.39293814,15.305656,15.162344,-0.14331245,159.01114,190.13596,31.124817
2016-05-20,31.62682,24.489971,-7.1368484,50.341896,38.69415,-11.647747,5.7161336,4.4606495,-1.2554841,12.10727,11.323544,-0.7837267,135.51979,138.51756,2.9977722
2016-05-21,21.400835,18.110546,-3.290289,49.96125,29.472172,-20.489079,3.3826094,3.571783,0.1891737,9.822268,9.173139,-0.6491289,118.38629,108.30414,-10.082153
2016-05-22,18.43956,19.903164,1.463604,33.132843,32.639496,-0.49334717,3.8841248,4.6240377,0.739913,14.0677805,13.990781,-0.076999664,102.01698,135.81422,33.79724
2016-05-23,33.826275,23.291615,-10.53466,48.730343,38.68136,-10.048985,6.1195974,4.6641836,-1.4554138,24.361626,20.622223,-3.7394028,144.29677,234.41467,90.117905
2016-05-24,24.81283,18.133543,-6.679287,56.079174,33.09148,-22.987694,3.3931007,3.6576085,0.26450777,13.411004,15.99684,2.5858355,120.82169,227.55547,106.73377
